"order_id","order_date","order_status","payment_method","shipping_city","customer_id","first_name","last_name","order_item_id","product_id","product_name","category_name","quantity","unit_price","cost_price","discount_percent","gross_amount","net_amount","profit"
542,"2024-08-04","Completed","Card","Krakow",22,"Customer_22","Surname_22",1594,403,"Product_51","Tablets",1,1987.00,1510.12,10.00,1987.00,1788.30,278.18
542,"2024-08-04","Completed","Card","Krakow",22,"Customer_22","Surname_22",1595,421,"Product_69","Accessories",1,2653.00,1963.22,0.00,2653.00,2653.00,689.78
543,"2024-08-12","Completed","BLIK","Wroclaw",23,"Customer_23","Surname_23",1596,469,"Product_117","Accessories",2,4429.00,3631.78,0.00,8858.00,8858.00,1594.44
543,"2024-08-12","Completed","BLIK","Wroclaw",23,"Customer_23","Surname_23",1597,429,"Product_77","Accessories",1,2949.00,2418.18,0.00,2949.00,2949.00,530.82
543,"2024-08-12","Completed","BLIK","Wroclaw",23,"Customer_23","Surname_23",1598,411,"Product_59","Tablets",1,2283.00,1917.72,0.00,2283.00,2283.00,365.28
543,"2024-08-12","Completed","BLIK","Wroclaw",23,"Customer_23","Surname_23",1599,485,"Product_133","Accessories",3,121.00,94.38,0.00,363.00,363.00,79.86
544,"2024-08-20","Completed","Bank Transfer","Poznan",24,"Customer_24","Surname_24",1600,499,"Product_147","Tablets",3,639.00,460.08,10.00,1917.00,1725.30,345.06
544,"2024-08-20","Completed","Bank Transfer","Poznan",24,"Customer_24","Surname_24",1601,4,"Samsung Galaxy S25","Smartphones",3,3999.00,3250.00,0.00,11997.00,11997.00,2247.00
544,"2024-08-20","Completed","Bank Transfer","Poznan",24,"Customer_24","Surname_24",1602,512,"Product_160","Smart Home",1,1120.00,728.00,0.00,1120.00,1120.00,392.00
544,"2024-08-20","Completed","Bank Transfer","Poznan",24,"Customer_24","Surname_24",1603,524,"Product_172","Monitors",1,1564.00,1204.28,0.00,1564.00,1564.00,359.72
544,"2024-08-20","Completed","Bank Transfer","Poznan",24,"Customer_24","Surname_24",1604,445,"Product_93","Accessories",3,3541.00,2761.98,0.00,10623.00,10623.00,2337.06
545,"2024-08-03","Completed","Cash on Delivery","Gdansk",25,"Customer_25","Surname_25",1605,515,"Product_163","Tablets",2,1231.00,837.08,20.00,2462.00,1969.60,295.44
546,"2024-08-11","Completed","Card","Szczecin",26,"Customer_26","Surname_26",1606,414,"Product_62","Audio",1,2394.00,1603.98,20.00,2394.00,1915.20,311.22
546,"2024-08-11","Completed","Card","Szczecin",26,"Customer_26","Surname_26",1607,487,"Product_135","Gaming",2,195.00,156.00,0.00,390.00,390.00,78.00
547,"2024-08-19","Completed","BLIK","Lublin",27,"Customer_27","Surname_27",1608,397,"Product_45","Accessories",3,1765.00,1235.50,0.00,5295.00,5295.00,1588.50
547,"2024-08-19","Completed","BLIK","Lublin",27,"Customer_27","Surname_27",1609,501,"Product_149","Accessories",2,713.00,527.62,0.00,1426.00,1426.00,370.76
547,"2024-08-19","Completed","BLIK","Lublin",27,"Customer_27","Surname_27",1610,15,"USB-C Hub 8-in-1","Accessories",2,249.00,145.00,0.00,498.00,498.00,208.00
548,"2024-08-27","Cancelled","Bank Transfer","Bialystok",28,"Customer_28","Surname_28",1611,427,"Product_75","Tablets",1,2875.00,2300.00,5.00,2875.00,2731.25,431.25
548,"2024-08-27","Cancelled","Bank Transfer","Bialystok",28,"Customer_28","Surname_28",1612,439,"Product_87","Gaming",1,3319.00,2389.68,10.00,3319.00,2987.10,597.42
548,"2024-08-27","Cancelled","Bank Transfer","Bialystok",28,"Customer_28","Surname_28",1613,473,"Product_121","Laptops",2,4577.00,3020.82,0.00,9154.00,9154.00,3112.36
548,"2024-08-27","Cancelled","Bank Transfer","Bialystok",28,"Customer_28","Surname_28",1614,459,"Product_107","Tablets",3,4059.00,2922.48,0.00,12177.00,12177.00,3409.56
549,"2024-09-04","Cancelled","Cash on Delivery","Katowice",29,"Customer_29","Surname_29",1615,510,"Product_158","Audio",1,1046.00,868.18,0.00,1046.00,1046.00,177.82
549,"2024-09-04","Cancelled","Cash on Delivery","Katowice",29,"Customer_29","Surname_29",1616,465,"Product_113","Laptops",1,4281.00,3339.18,0.00,4281.00,4281.00,941.82
549,"2024-09-04","Cancelled","Cash on Delivery","Katowice",29,"Customer_29","Surname_29",1617,385,"Product_33","Laptops",2,1321.00,1030.38,0.00,2642.00,2642.00,581.24
549,"2024-09-04","Cancelled","Cash on Delivery","Katowice",29,"Customer_29","Surname_29",1618,497,"Product_145","Laptops",3,565.00,395.50,0.00,1695.00,1695.00,508.50
549,"2024-09-04","Cancelled","Cash on Delivery","Katowice",29,"Customer_29","Surname_29",1619,529,"Product_177","Laptops",2,1749.00,1434.18,10.00,3498.00,3148.20,279.84
550,"2024-09-12","Pending","Card","Gdynia",30,"Customer_30","Surname_30",1620,487,"Product_135","Gaming",3,195.00,156.00,0.00,585.00,585.00,117.00
551,"2024-09-20","Completed","BLIK","Torun",31,"Customer_31","Surname_31",1621,433,"Product_81","Laptops",1,3097.00,2044.02,0.00,3097.00,3097.00,1052.98
551,"2024-09-20","Completed","BLIK","Torun",31,"Customer_31","Surname_31",1622,467,"Product_115","Tablets",2,4355.00,3484.00,0.00,8710.00,8710.00,1742.00
552,"2024-09-28","Completed","Bank Transfer","Bydgoszcz",32,"Customer_32","Surname_32",1623,448,"Product_96","Smart Home",2,3652.00,2958.12,20.00,7304.00,5843.20,-73.04
552,"2024-09-28","Completed","Bank Transfer","Bydgoszcz",32,"Customer_32","Surname_32",1624,7,"Samsung Galaxy Tab S10","Tablets",2,3199.00,2540.00,0.00,6398.00,6398.00,1318.00
552,"2024-09-28","Completed","Bank Transfer","Bydgoszcz",32,"Customer_32","Surname_32",1625,4,"Samsung Galaxy S25","Smartphones",2,3999.00,3250.00,0.00,7998.00,7998.00,1498.00
553,"2024-10-06","Completed","Cash on Delivery","Rzeszow",33,"Customer_33","Surname_33",1626,383,"Product_31","Gaming",1,1247.00,947.72,0.00,1247.00,1247.00,299.28
553,"2024-10-06","Completed","Cash on Delivery","Rzeszow",33,"Customer_33","Surname_33",1627,1,"Lenovo IdeaPad 5","Laptops",3,3299.00,2650.00,0.00,9897.00,9897.00,1947.00
553,"2024-10-06","Completed","Cash on Delivery","Rzeszow",33,"Customer_33","Surname_33",1628,408,"Product_56","Smart Home",2,2172.00,1759.32,0.00,4344.00,4344.00,825.36
553,"2024-10-06","Completed","Cash on Delivery","Rzeszow",33,"Customer_33","Surname_33",1629,524,"Product_172","Monitors",1,1564.00,1204.28,0.00,1564.00,1564.00,359.72
554,"2024-10-14","Completed","Card","Olsztyn",34,"Customer_34","Surname_34",1630,482,"Product_130","Smartphones",2,4910.00,3682.50,10.00,9820.00,8838.00,1473.00
554,"2024-10-14","Completed","Card","Olsztyn",34,"Customer_34","Surname_34",1631,515,"Product_163","Tablets",2,1231.00,837.08,0.00,2462.00,2462.00,787.84
554,"2024-10-14","Completed","Card","Olsztyn",34,"Customer_34","Surname_34",1632,438,"Product_86","Audio",3,3282.00,2330.22,0.00,9846.00,9846.00,2855.34
554,"2024-10-14","Completed","Card","Olsztyn",34,"Customer_34","Surname_34",1633,383,"Product_31","Gaming",2,1247.00,947.72,0.00,2494.00,2494.00,598.56
554,"2024-10-14","Completed","Card","Olsztyn",34,"Customer_34","Surname_34",1634,509,"Product_157","Accessories",2,1009.00,827.38,0.00,2018.00,2018.00,363.24
555,"2024-10-22","Completed","BLIK","Opole",35,"Customer_35","Surname_35",1635,22,"Philips Hue Starter Kit","Smart Home",2,649.00,430.00,0.00,1298.00,1298.00,438.00
556,"2024-10-30","Completed","Bank Transfer","Gliwice",36,"Customer_36","Surname_36",1636,469,"Product_117","Accessories",3,4429.00,3631.78,5.00,13287.00,12622.65,1727.31
556,"2024-10-30","Completed","Bank Transfer","Gliwice",36,"Customer_36","Surname_36",1637,405,"Product_53","Accessories",2,2061.00,1607.58,0.00,4122.00,4122.00,906.84
557,"2024-11-07","Completed","Cash on Delivery","Radom",37,"Customer_37","Surname_37",1638,385,"Product_33","Laptops",1,1321.00,1030.38,0.00,1321.00,1321.00,290.62
557,"2024-11-07","Completed","Cash on Delivery","Radom",37,"Customer_37","Surname_37",1639,456,"Product_104","Smart Home",3,3948.00,2724.12,0.00,11844.00,11844.00,3671.64
557,"2024-11-07","Completed","Cash on Delivery","Radom",37,"Customer_37","Surname_37",1640,393,"Product_41","Laptops",3,1617.00,1067.22,20.00,4851.00,3880.80,679.14
558,"2024-11-15","Cancelled","Card","Kielce",38,"Customer_38","Surname_38",1641,6,"Google Pixel 9","Smartphones",1,3499.00,2820.00,0.00,3499.00,3499.00,679.00
558,"2024-11-15","Cancelled","Card","Kielce",38,"Customer_38","Surname_38",1642,477,"Product_125","Accessories",1,4725.00,3307.50,5.00,4725.00,4488.75,1181.25
558,"2024-11-15","Cancelled","Card","Kielce",38,"Customer_38","Surname_38",1643,22,"Philips Hue Starter Kit","Smart Home",2,649.00,430.00,20.00,1298.00,1038.40,178.40
558,"2024-11-15","Cancelled","Card","Kielce",38,"Customer_38","Surname_38",1644,441,"Product_89","Laptops",1,3393.00,2510.82,0.00,3393.00,3393.00,882.18
559,"2024-11-23","Cancelled","BLIK","Zielona Gora",39,"Customer_39","Surname_39",1645,406,"Product_54","Audio",3,2098.00,1657.42,5.00,6294.00,5979.30,1007.04
559,"2024-11-23","Cancelled","BLIK","Zielona Gora",39,"Customer_39","Surname_39",1646,2,"ASUS TUF GAMING A15","Laptops",1,4599.00,3720.00,0.00,4599.00,4599.00,879.00
559,"2024-11-23","Cancelled","BLIK","Zielona Gora",39,"Customer_39","Surname_39",1647,531,"Product_179","Tablets",2,1823.00,1531.32,20.00,3646.00,2916.80,-145.84
559,"2024-11-23","Cancelled","BLIK","Zielona Gora",39,"Customer_39","Surname_39",1648,440,"Product_88","Smart Home",1,3356.00,2449.88,0.00,3356.00,3356.00,906.12
559,"2024-11-23","Cancelled","BLIK","Zielona Gora",39,"Customer_39","Surname_39",1649,548,"Product_196","Monitors",1,2452.00,1986.12,0.00,2452.00,2452.00,465.88
560,"2024-12-01","Pending","Bank Transfer","Warszawa",40,"Customer_40","Surname_40",1650,416,"Product_64","Smart Home",2,2468.00,1702.92,0.00,4936.00,4936.00,1530.16
561,"2024-12-09","Completed","Cash on Delivery","Lodz",41,"Customer_41","Surname_41",1651,508,"Product_156","Monitors",2,972.00,787.32,0.00,1944.00,1944.00,369.36
561,"2024-12-09","Completed","Cash on Delivery","Lodz",41,"Customer_41","Surname_41",1652,547,"Product_195","Tablets",2,2415.00,1932.00,0.00,4830.00,4830.00,966.00
562,"2024-12-17","Completed","Card","Krakow",42,"Customer_42","Surname_42",1653,401,"Product_49","Laptops",1,1913.00,1415.62,0.00,1913.00,1913.00,497.38
562,"2024-12-17","Completed","Card","Krakow",42,"Customer_42","Surname_42",1654,434,"Product_82","Smartphones",1,3134.00,2099.78,0.00,3134.00,3134.00,1034.22
562,"2024-12-17","Completed","Card","Krakow",42,"Customer_42","Surname_42",1655,440,"Product_88","Smart Home",1,3356.00,2449.88,0.00,3356.00,3356.00,906.12
563,"2024-12-25","Completed","BLIK","Wroclaw",43,"Customer_43","Surname_43",1656,400,"Product_48","Smart Home",1,1876.00,1369.48,0.00,1876.00,1876.00,506.52
563,"2024-12-25","Completed","BLIK","Wroclaw",43,"Customer_43","Surname_43",1657,504,"Product_152","Smart Home",3,824.00,634.48,0.00,2472.00,2472.00,568.56
563,"2024-12-25","Completed","BLIK","Wroclaw",43,"Customer_43","Surname_43",1658,500,"Product_148","Monitors",2,676.00,493.48,0.00,1352.00,1352.00,365.04
563,"2024-12-25","Completed","BLIK","Wroclaw",43,"Customer_43","Surname_43",1659,450,"Product_98","Smartphones",3,3726.00,3092.58,0.00,11178.00,11178.00,1900.26
564,"2025-01-02","Completed","Bank Transfer","Poznan",44,"Customer_44","Surname_44",1660,5,"iPhone 16","Smartphones",3,4299.00,3550.00,0.00,12897.00,12897.00,2247.00
564,"2025-01-02","Completed","Bank Transfer","Poznan",44,"Customer_44","Surname_44",1661,508,"Product_156","Monitors",2,972.00,787.32,0.00,1944.00,1944.00,369.36
564,"2025-01-02","Completed","Bank Transfer","Poznan",44,"Customer_44","Surname_44",1662,23,"Google Nest Hub","Smart Home",3,499.00,330.00,0.00,1497.00,1497.00,507.00
564,"2025-01-02","Completed","Bank Transfer","Poznan",44,"Customer_44","Surname_44",1663,474,"Product_122","Smartphones",1,4614.00,3091.38,0.00,4614.00,4614.00,1522.62
564,"2025-01-02","Completed","Bank Transfer","Poznan",44,"Customer_44","Surname_44",1664,22,"Philips Hue Starter Kit","Smart Home",2,649.00,430.00,0.00,1298.00,1298.00,438.00
565,"2025-01-10","Completed","Cash on Delivery","Gdansk",45,"Customer_45","Surname_45",1665,453,"Product_101","Accessories",2,3837.00,2532.42,0.00,7674.00,7674.00,2609.16
566,"2025-01-18","Completed","Card","Szczecin",46,"Customer_46","Surname_46",1666,506,"Product_154","Smartphones",2,898.00,709.42,0.00,1796.00,1796.00,377.16
566,"2025-01-18","Completed","Card","Szczecin",46,"Customer_46","Surname_46",1667,529,"Product_177","Laptops",1,1749.00,1434.18,5.00,1749.00,1661.55,227.37
567,"2025-01-26","Completed","BLIK","Lublin",47,"Customer_47","Surname_47",1668,427,"Product_75","Tablets",2,2875.00,2300.00,10.00,5750.00,5175.00,575.00
567,"2025-01-26","Completed","BLIK","Lublin",47,"Customer_47","Surname_47",1669,393,"Product_41","Laptops",1,1617.00,1067.22,20.00,1617.00,1293.60,226.38
567,"2025-01-26","Completed","BLIK","Lublin",47,"Customer_47","Surname_47",1670,536,"Product_184","Smart Home",3,2008.00,1385.52,0.00,6024.00,6024.00,1867.44
568,"2025-02-03","Cancelled","Bank Transfer","Bialystok",48,"Customer_48","Surname_48",1671,24,"Xiaomi Robot Vacuum","Smart Home",2,1299.00,920.00,0.00,2598.00,2598.00,758.00
568,"2025-02-03","Cancelled","Bank Transfer","Bialystok",48,"Customer_48","Surname_48",1672,20,"Xbox Series X","Gaming",1,2499.00,2020.00,10.00,2499.00,2249.10,229.10
568,"2025-02-03","Cancelled","Bank Transfer","Bialystok",48,"Customer_48","Surname_48",1673,505,"Product_153","Laptops",3,861.00,671.58,0.00,2583.00,2583.00,568.26
568,"2025-02-03","Cancelled","Bank Transfer","Bialystok",48,"Customer_48","Surname_48",1674,445,"Product_93","Accessories",3,3541.00,2761.98,0.00,10623.00,10623.00,2337.06
569,"2025-02-11","Cancelled","Cash on Delivery","Katowice",49,"Customer_49","Surname_49",1675,451,"Product_99","Tablets",1,3763.00,3160.92,20.00,3763.00,3010.40,-150.52
569,"2025-02-11","Cancelled","Cash on Delivery","Katowice",49,"Customer_49","Surname_49",1676,474,"Product_122","Smartphones",3,4614.00,3091.38,10.00,13842.00,12457.80,3183.66
569,"2025-02-11","Cancelled","Cash on Delivery","Katowice",49,"Customer_49","Surname_49",1677,384,"Product_32","Smart Home",3,1284.00,988.68,0.00,3852.00,3852.00,885.96
569,"2025-02-11","Cancelled","Cash on Delivery","Katowice",49,"Customer_49","Surname_49",1678,453,"Product_101","Accessories",3,3837.00,2532.42,10.00,11511.00,10359.90,2762.64
569,"2025-02-11","Cancelled","Cash on Delivery","Katowice",49,"Customer_49","Surname_49",1679,22,"Philips Hue Starter Kit","Smart Home",1,649.00,430.00,0.00,649.00,649.00,219.00
570,"2025-01-25","Pending","Card","Gdynia",50,"Customer_50","Surname_50",1680,445,"Product_93","Accessories",2,3541.00,2761.98,10.00,7082.00,6373.80,849.84
571,"2025-02-02","Completed","BLIK","Torun",51,"Customer_51","Surname_51",1681,393,"Product_41","Laptops",2,1617.00,1067.22,0.00,3234.00,3234.00,1099.56
571,"2025-02-02","Completed","BLIK","Torun",51,"Customer_51","Surname_51",1682,1,"Lenovo IdeaPad 5","Laptops",3,3299.00,2650.00,0.00,9897.00,9897.00,1947.00
572,"2025-02-10","Completed","Bank Transfer","Bydgoszcz",52,"Customer_52","Surname_52",1683,523,"Product_171","Tablets",1,1527.00,1160.52,5.00,1527.00,1450.65,290.13
572,"2025-02-10","Completed","Bank Transfer","Bydgoszcz",52,"Customer_52","Surname_52",1684,389,"Product_37","Accessories",2,1469.00,1204.58,0.00,2938.00,2938.00,528.84
572,"2025-02-10","Completed","Bank Transfer","Bydgoszcz",52,"Customer_52","Surname_52",1685,410,"Product_58","Smartphones",2,2246.00,1864.18,0.00,4492.00,4492.00,763.64
573,"2025-02-18","Completed","Cash on Delivery","Rzeszow",53,"Customer_53","Surname_53",1686,391,"Product_39","Gaming",2,1543.00,1296.12,0.00,3086.00,3086.00,493.76
573,"2025-02-18","Completed","Cash on Delivery","Rzeszow",53,"Customer_53","Surname_53",1687,442,"Product_90","Smartphones",2,3430.00,2572.50,10.00,6860.00,6174.00,1029.00
573,"2025-02-18","Completed","Cash on Delivery","Rzeszow",53,"Customer_53","Surname_53",1688,532,"Product_180","Monitors",2,1860.00,1209.00,5.00,3720.00,3534.00,1116.00
573,"2025-02-18","Completed","Cash on Delivery","Rzeszow",53,"Customer_53","Surname_53",1689,407,"Product_55","Gaming",3,2135.00,1708.00,20.00,6405.00,5124.00,0.00
574,"2025-02-26","Completed","Card","Olsztyn",54,"Customer_54","Surname_54",1690,509,"Product_157","Accessories",1,1009.00,827.38,0.00,1009.00,1009.00,181.62
574,"2025-02-26","Completed","Card","Olsztyn",54,"Customer_54","Surname_54",1691,21,"Nintendo Switch OLED","Gaming",2,1599.00,1240.00,10.00,3198.00,2878.20,398.20
574,"2025-02-26","Completed","Card","Olsztyn",54,"Customer_54","Surname_54",1692,24,"Xiaomi Robot Vacuum","Smart Home",2,1299.00,920.00,0.00,2598.00,2598.00,758.00
574,"2025-02-26","Completed","Card","Olsztyn",54,"Customer_54","Surname_54",1693,381,"Product_29","Accessories",2,1173.00,868.02,5.00,2346.00,2228.70,492.66
574,"2025-02-26","Completed","Card","Olsztyn",54,"Customer_54","Surname_54",1694,462,"Product_110","Audio",2,4170.00,3127.50,10.00,8340.00,7506.00,1251.00
575,"2025-03-06","Completed","BLIK","Opole",55,"Customer_55","Surname_55",1695,539,"Product_187","Tablets",2,2119.00,1525.68,0.00,4238.00,4238.00,1186.64
576,"2025-03-14","Completed","Bank Transfer","Gliwice",56,"Customer_56","Surname_56",1696,509,"Product_157","Accessories",3,1009.00,827.38,10.00,3027.00,2724.30,242.16
576,"2025-03-14","Completed","Bank Transfer","Gliwice",56,"Customer_56","Surname_56",1697,429,"Product_77","Accessories",1,2949.00,2418.18,5.00,2949.00,2801.55,383.37
577,"2025-03-22","Completed","Cash on Delivery","Radom",57,"Customer_57","Surname_57",1698,510,"Product_158","Audio",2,1046.00,868.18,0.00,2092.00,2092.00,355.64
577,"2025-03-22","Completed","Cash on Delivery","Radom",57,"Customer_57","Surname_57",1699,422,"Product_70","Audio",1,2690.00,2017.50,0.00,2690.00,2690.00,672.50
577,"2025-03-22","Completed","Cash on Delivery","Radom",57,"Customer_57","Surname_57",1700,462,"Product_110","Audio",2,4170.00,3127.50,0.00,8340.00,8340.00,2085.00
578,"2025-03-30","Cancelled","Card","Kielce",58,"Customer_58","Surname_58",1701,15,"USB-C Hub 8-in-1","Accessories",3,249.00,145.00,0.00,747.00,747.00,312.00
578,"2025-03-30","Cancelled","Card","Kielce",58,"Customer_58","Surname_58",1702,464,"Product_112","Smart Home",2,4244.00,3267.88,0.00,8488.00,8488.00,1952.24
578,"2025-03-30","Cancelled","Card","Kielce",58,"Customer_58","Surname_58",1703,519,"Product_167","Gaming",3,1379.00,992.88,0.00,4137.00,4137.00,1158.36
578,"2025-03-30","Cancelled","Card","Kielce",58,"Customer_58","Surname_58",1704,403,"Product_51","Tablets",1,1987.00,1510.12,0.00,1987.00,1987.00,476.88
579,"2025-04-07","Cancelled","BLIK","Zielona Gora",59,"Customer_59","Surname_59",1705,428,"Product_76","Monitors",3,2912.00,2358.72,0.00,8736.00,8736.00,1659.84
579,"2025-04-07","Cancelled","BLIK","Zielona Gora",59,"Customer_59","Surname_59",1706,446,"Product_94","Audio",3,3578.00,2826.62,5.00,10734.00,10197.30,1717.44
579,"2025-04-07","Cancelled","BLIK","Zielona Gora",59,"Customer_59","Surname_59",1707,396,"Product_44","Monitors",1,1728.00,1192.32,5.00,1728.00,1641.60,449.28
579,"2025-04-07","Cancelled","BLIK","Zielona Gora",59,"Customer_59","Surname_59",1708,408,"Product_56","Smart Home",1,2172.00,1759.32,10.00,2172.00,1954.80,195.48
579,"2025-04-07","Cancelled","BLIK","Zielona Gora",59,"Customer_59","Surname_59",1709,381,"Product_29","Accessories",1,1173.00,868.02,20.00,1173.00,938.40,70.38
580,"2025-04-15","Pending","Bank Transfer","Warszawa",60,"Customer_60","Surname_60",1710,483,"Product_131","Tablets",2,4947.00,3759.72,0.00,9894.00,9894.00,2374.56
581,"2025-04-23","Completed","Cash on Delivery","Lodz",61,"Customer_61","Surname_61",1711,392,"Product_40","Smart Home",2,1580.00,1027.00,10.00,3160.00,2844.00,790.00
581,"2025-04-23","Completed","Cash on Delivery","Lodz",61,"Customer_61","Surname_61",1712,506,"Product_154","Smartphones",2,898.00,709.42,0.00,1796.00,1796.00,377.16
582,"2025-05-01","Completed","Card","Krakow",62,"Customer_62","Surname_62",1713,423,"Product_71","Gaming",1,2727.00,2072.52,5.00,2727.00,2590.65,518.13
582,"2025-05-01","Completed","Card","Krakow",62,"Customer_62","Surname_62",1714,551,"Product_199","Gaming",3,2563.00,2152.92,0.00,7689.00,7689.00,1230.24
582,"2025-05-01","Completed","Card","Krakow",62,"Customer_62","Surname_62",1715,496,"Product_144","Smart Home",2,528.00,364.32,10.00,1056.00,950.40,221.76
583,"2025-05-09","Completed","BLIK","Wroclaw",63,"Customer_63","Surname_63",1716,395,"Product_43","Tablets",1,1691.00,1149.88,0.00,1691.00,1691.00,541.12
583,"2025-05-09","Completed","BLIK","Wroclaw",63,"Customer_63","Surname_63",1717,492,"Product_140","Monitors",2,380.00,247.00,5.00,760.00,722.00,228.00
583,"2025-05-09","Completed","BLIK","Wroclaw",63,"Customer_63","Surname_63",1718,518,"Product_166","Audio",1,1342.00,952.82,0.00,1342.00,1342.00,389.18
583,"2025-05-09","Completed","BLIK","Wroclaw",63,"Customer_63","Surname_63",1719,382,"Product_30","Audio",3,1210.00,907.50,5.00,3630.00,3448.50,726.00
584,"2025-05-17","Completed","Bank Transfer","Poznan",64,"Customer_64","Surname_64",1720,449,"Product_97","Laptops",2,3689.00,3024.98,0.00,7378.00,7378.00,1328.04
584,"2025-05-17","Completed","Bank Transfer","Poznan",64,"Customer_64","Surname_64",1721,543,"Product_191","Gaming",3,2267.00,1722.92,10.00,6801.00,6120.90,952.14
584,"2025-05-17","Completed","Bank Transfer","Poznan",64,"Customer_64","Surname_64",1722,393,"Product_41","Laptops",3,1617.00,1067.22,0.00,4851.00,4851.00,1649.34
584,"2025-05-17","Completed","Bank Transfer","Poznan",64,"Customer_64","Surname_64",1723,11,"LG UltraGear 27","Monitors",2,1799.00,1360.00,10.00,3598.00,3238.20,518.20
584,"2025-05-17","Completed","Bank Transfer","Poznan",64,"Customer_64","Surname_64",1724,522,"Product_170","Smartphones",3,1490.00,1117.50,10.00,4470.00,4023.00,670.50
585,"2025-05-25","Completed","Cash on Delivery","Gdansk",65,"Customer_65","Surname_65",1725,484,"Product_132","Monitors",2,4984.00,3837.68,0.00,9968.00,9968.00,2292.64
586,"2025-06-02","Completed","Card","Szczecin",66,"Customer_66","Surname_66",1726,476,"Product_124","Monitors",1,4688.00,3234.72,0.00,4688.00,4688.00,1453.28
586,"2025-06-02","Completed","Card","Szczecin",66,"Customer_66","Surname_66",1727,508,"Product_156","Monitors",3,972.00,787.32,0.00,2916.00,2916.00,554.04
587,"2025-06-10","Completed","BLIK","Lublin",67,"Customer_67","Surname_67",1728,436,"Product_84","Monitors",1,3208.00,2213.52,0.00,3208.00,3208.00,994.48
587,"2025-06-10","Completed","BLIK","Lublin",67,"Customer_67","Surname_67",1729,446,"Product_94","Audio",2,3578.00,2826.62,0.00,7156.00,7156.00,1502.76
587,"2025-06-10","Completed","BLIK","Lublin",67,"Customer_67","Surname_67",1730,486,"Product_134","Audio",3,158.00,124.82,0.00,474.00,474.00,99.54
588,"2025-06-18","Cancelled","Bank Transfer","Bialystok",68,"Customer_68","Surname_68",1731,5,"iPhone 16","Smartphones",3,4299.00,3550.00,0.00,12897.00,12897.00,2247.00
588,"2025-06-18","Cancelled","Bank Transfer","Bialystok",68,"Customer_68","Surname_68",1732,491,"Product_139","Tablets",3,343.00,288.12,0.00,1029.00,1029.00,164.64
588,"2025-06-18","Cancelled","Bank Transfer","Bialystok",68,"Customer_68","Surname_68",1733,13,"Logitech MX Master 3S","Accessories",2,449.00,310.00,0.00,898.00,898.00,278.00
588,"2025-06-18","Cancelled","Bank Transfer","Bialystok",68,"Customer_68","Surname_68",1734,428,"Product_76","Monitors",3,2912.00,2358.72,0.00,8736.00,8736.00,1659.84
589,"2025-06-26","Cancelled","Cash on Delivery","Katowice",69,"Customer_69","Surname_69",1735,378,"Product_26","Smartphones",2,1062.00,754.02,0.00,2124.00,2124.00,615.96
589,"2025-06-26","Cancelled","Cash on Delivery","Katowice",69,"Customer_69","Surname_69",1736,551,"Product_199","Gaming",1,2563.00,2152.92,20.00,2563.00,2050.40,-102.52
589,"2025-06-26","Cancelled","Cash on Delivery","Katowice",69,"Customer_69","Surname_69",1737,540,"Product_188","Monitors",2,2156.00,1573.88,0.00,4312.00,4312.00,1164.24
589,"2025-06-26","Cancelled","Cash on Delivery","Katowice",69,"Customer_69","Surname_69",1738,400,"Product_48","Smart Home",3,1876.00,1369.48,0.00,5628.00,5628.00,1519.56
589,"2025-06-26","Cancelled","Cash on Delivery","Katowice",69,"Customer_69","Surname_69",1739,522,"Product_170","Smartphones",2,1490.00,1117.50,0.00,2980.00,2980.00,745.00
590,"2025-07-04","Pending","Card","Gdynia",70,"Customer_70","Surname_70",1740,531,"Product_179","Tablets",3,1823.00,1531.32,0.00,5469.00,5469.00,875.04
591,"2025-07-12","Completed","BLIK","Torun",71,"Customer_71","Surname_71",1741,399,"Product_47","Gaming",1,1839.00,1324.08,20.00,1839.00,1471.20,147.12
591,"2025-07-12","Completed","BLIK","Torun",71,"Customer_71","Surname_71",1742,384,"Product_32","Smart Home",1,1284.00,988.68,5.00,1284.00,1219.80,231.12
592,"2025-07-20","Completed","Bank Transfer","Bydgoszcz",72,"Customer_72","Surname_72",1743,533,"Product_181","Accessories",1,1897.00,1252.02,5.00,1897.00,1802.15,550.13
592,"2025-07-20","Completed","Bank Transfer","Bydgoszcz",72,"Customer_72","Surname_72",1744,388,"Product_36","Monitors",3,1432.00,1159.92,20.00,4296.00,3436.80,-42.96
592,"2025-07-20","Completed","Bank Transfer","Bydgoszcz",72,"Customer_72","Surname_72",1745,9,"Lenovo Tab P12","Tablets",2,1499.00,1120.00,0.00,2998.00,2998.00,758.00
593,"2025-07-28","Completed","Cash on Delivery","Rzeszow",73,"Customer_73","Surname_73",1746,440,"Product_88","Smart Home",2,3356.00,2449.88,0.00,6712.00,6712.00,1812.24
593,"2025-07-28","Completed","Cash on Delivery","Rzeszow",73,"Customer_73","Surname_73",1747,413,"Product_61","Accessories",2,2357.00,1555.62,0.00,4714.00,4714.00,1602.76
593,"2025-07-28","Completed","Cash on Delivery","Rzeszow",73,"Customer_73","Surname_73",1748,525,"Product_173","Accessories",3,1601.00,1248.78,0.00,4803.00,4803.00,1056.66
593,"2025-07-28","Completed","Cash on Delivery","Rzeszow",73,"Customer_73","Surname_73",1749,498,"Product_146","Smartphones",3,602.00,427.42,0.00,1806.00,1806.00,523.74
